"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"3525904026","Marco Leite - Jundiaí (SP)","Total","Total","166","22","40","34","45","14","6","3","2","-","-","-","-","-","-"
"3525904027","Moisés - Jundiaí (SP)","Total","Total","238","17","43","55","80","29","8","5","-","1","-","-","-","-","-"
"3525904028","Vale Azul - Jundiaí (SP)","Total","Total","369","24","86","92","121","28","9","3","1","1","1","1","1","1","-"
"3525904029","Aeroporto - Jundiaí (SP)","Total","Total","123","19","21","34","25","13","6","1","1","2","1","-","-","-","-"
"3525904030","Parque Eloy Chaves - Jundiaí (SP)","Total","Total","3760","375","966","1099","904","282","91","28","7","7","1","-","-","-","-"
"3525904031","Ermida - Jundiaí (SP)","Total","Total","17","3","3","6","2","2","-","-","1","-","-","-","-","-","-"
"3525904032","Jardim das Tulipas - Jundiaí (SP)","Total","Total","1596","113","325","458","423","189","60","17","6","3","-","1","-","-","1"
"3525904033","Gramadão - Jundiaí (SP)","Total","Total","1859","152","330","462","417","267","127","63","22","7","6","2","2","-","2"
"3525904034","Distrito Industrial - Jundiaí (SP)","Total","Total","13","2","1","4","2","3","-","1","-","-","-","-","-","-","-"
"3525904035","Engordadouro - Jundiaí (SP)","Total","Total","735","36","146","193","214","93","29","13","5","3","1","1","1","-","-"
"3525904036","Torres de São José - Jundiaí (SP)","Total","Total","2236","198","527","583","581","204","76","30","14","8","3","6","1","1","4"
"3525904037","Cecap - Jundiaí (SP)","Total","Total","4508","483","1105","1244","1031","404","160","57","17","3","2","2","-","-","-"
"3525904038","Parque Centenário - Jundiaí (SP)","Total","Total","869","50","160","226","261","95","44","20","6","2","1","1","1","1","1"
"3525904039","Pinheirinho/Represa - Jundiaí (SP)","Total","Total","52","5","12","7","17","5","4","1","1","-","-","-","-","-","-"
"3525904040","Cerâmica Ibetel - Jundiaí (SP)","Total","Total","213","17","58","49","52","28","8","1","-","-","-","-","-","-","-"
"3525904041","Caxumbu - Jundiaí (SP)","Total","Total","1129","133","278","295","278","91","38","10","2","4","-","-","-","-","-"
"3525904042","Nova Odessa - Jundiaí (SP)","Total","Total","177","19","27","39","47","24","14","6","1","-","-","-","-","-","-"
"3525904043","Jardim Samambaia - Jundiaí (SP)","Total","Total","1099","106","264","285","329","89","22","3","1","-","-","-","-","-","-"
"3525904044","Medeiros - Jundiaí (SP)","Total","Total","1664","142","459","467","375","138","54","21","6","2","-","-","-","-","-"
"3525904045","Setor Industrial - Jundiaí (SP)","Total","Total","1085","58","231","312","320","118","33","10","1","1","1","-","-","-","-"
"3529401001","RP1 (Regiões de Planejamento) - Mauá (SP)","Total","Total","4070","591","1087","1144","816","279","92","44","9","4","1","1","1","1","-"
"3529401002","RP2 (Regiões de Planejamento) - Mauá (SP)","Total","Total","679","82","99","176","152","87","39","26","11","4","1","2","-","-","-"
"3529401003","RP3 (Regiões de Planejamento) - Mauá (SP)","Total","Total","5501","652","1363","1660","1226","373","133","55","19","9","5","4","-","-","2"
"3529401004","RP4 (Regiões de Planejamento) - Mauá (SP)","Total","Total","15017","1651","3354","4225","3569","1412","472","199","74","21","27","5","4","3","1"
"3529401005","RP5 (Regiões de Planejamento) - Mauá (SP)","Total","Total","880","67","168","270","251","78","22","16","4","2","1","1","-","-","-"
"3529401006","RP6 (Regiões de Planejamento) - Mauá (SP)","Total","Total","2989","335","731","757","645","312","151","36","12","7","3","-","-","-","-"
"3529401007","RP7 (Regiões de Planejamento) - Mauá (SP)","Total","Total","16309","1587","2866","4062","3698","2132","1028","460","264","108","52","27","15","5","5"
"3529401008","RP8 (Regiões de Planejamento) - Mauá (SP)","Total","Total","22990","2284","4583","6187","5339","2642","1114","448","201","114","42","22","5","5","4"
"3529401009","RP9 (Regiões de Planejamento) - Mauá (SP)","Total","Total","12890","1442","2850","3564","3037","1291","431","152","70","30","15","3","2","3","-"
"3529401010","RP10 (Regiões de Planejamento) - Mauá (SP)","Total","Total","16848","1747","3610","4620","4020","1797","642","243","91","48","13","5","10","2","-"
"3529401011","RP11 (Regiões de Planejamento) - Mauá (SP)","Total","Total","8996","788","1669","2514","2268","1069","404","164","76","27","7","6","3","1","-"
"3529401012","RP12 (Regiões de Planejamento) - Mauá (SP)","Total","Total","8977","826","1808","2533","2216","979","389","129","55","25","7","5","4","-","1"
"3529401013","RP13 (Regiões de Planejamento) - Mauá (SP)","Total","Total","8533","756","1710","2454","2083","953","354","137","53","17","6","6","2","1","1"
"3529401014","RP14 (Regiões de Planejamento) - Mauá (SP)","Total","Total","669","92","122","159","146","86","34","9","16","4","1","-","-","-","-"
"3530300001","Moreira - Mirassol (SP)","Total","Total","1933","277","542","533","357","150","47","18","6","2","-","-","-","-","1"
"3530300002","Santa Casa - Mirassol (SP)","Total","Total","505","85","121","118","124","39","11","5","-","1","1","-","-","-","-"
"3530300003","Souza - Mirassol (SP)","Total","Total","1145","122","309","295","262","110","28","11","1","5","-","1","-","-","1"
"3530300004","Aeroporto - Mirassol (SP)","Total","Total","310","41","82","70","67","28","14","3","4","-","1","-","-","-","-"
"3530300005","Santa Cruz - Mirassol (SP)","Total","Total","472","72","126","122","97","33","16","2","1","3","-","-","-","-","-"
"3530300006","Nossa Senhora Aparecida - Mirassol (SP)","Total","Total","2755","284","654","778","647","261","78","32","13","3","2","2","1","-","-"
"3530300007","Grota - Mirassol (SP)","Total","Total","57","42","11","1","3","-","-","-","-","-","-","-","-","-","-"
"3530300008","Fartura - Mirassol (SP)","Total","Total","115","10","26","33","29","12","5","-","-","-","-","-","-","-","-"
"3530300009","São José - Mirassol (SP)","Total","Total","2145","283","545","555","487","179","61","24","4","2","4","1","-","-","-"
"3530300010","Portal - Mirassol (SP)","Total","Total","932","89","242","264","216","87","22","9","2","1","-","-","-","-","-"
"3530300011","São Pedro - Mirassol (SP)","Total","Total","282","14","81","80","57","30","10","5","5","-","-","-","-","-","-"
"3530300012","Colina - Mirassol (SP)","Total","Total","54","4","11","15","13","6","2","2","1","-","-","-","-","-","-"
"3530300013","Centro - Mirassol (SP)","Total","Total","1753","345","536","401","306","121","29","7","4","3","1","-","-","-","-"
"3530508001","Chácara São Domingos - Mococa (SP)","Total","Total","1290","125","353","333","317","107","35","12","4","3","-","-","-","-","1"
"3530508002","Distrito Industrial I - Mococa (SP)","Total","Total","9","-","3","2","-","1","1","2","-","-","-","-","-","-","-"
"3530508003","Santa Cecília - Mococa (SP)","Total","Total","307","69","89","68","50","23","6","1","1","-","-","-","-","-","-"
"3530508004","Jardim São Francisco - Mococa (SP)","Total","Total","167","24","48","40","32","11","6","2","4","-","-","-","-","-","-"
"3530508005","Mocoquinha - Mococa (SP)","Total","Total","520","85","131","143","99","34","20","6","1","-","1","-","-","-","-"
"3530508006","Vila Naufel - Mococa (SP)","Total","Total","148","19","38","29","43","13","4","1","1","-","-","-","-","-","-"
"3530508007","Descanso - Mococa (SP)","Total","Total","211","38","51","48","35","19","12","5","2","1","-","-","-","-","-"
"3530508008","Braz - Mococa (SP)","Total","Total","176","46","50","42","28","7","1","2","-","-","-","-","-","-","-"
"3530508009","Aparecida - Mococa (SP)","Total","Total","213","34","53","59","43","17","5","-","2","-","-","-","-","-","-"
"3530508010","Jardim Santa Clara - Mococa (SP)","Total","Total","374","57","119","91","66","32","6","1","1","-","1","-","-","-","-"
"3530508011","Vila Carvalho - Mococa (SP)","Total","Total","637","77","158","150","135","70","26","11","2","4","1","1","-","1","1"
"3530508012","Vila Quintino - Mococa (SP)","Total","Total","123","11","40","38","22","10","2","-","-","-","-","-","-","-","-"
"3530508013","Jardim Chico Piscina - Mococa (SP)","Total","Total","238","21","45","67","71","25","5","3","1","-","-","-","-","-","-"
"3530508014","Jardim Lavínia - Mococa (SP)","Total","Total","237","28","68","56","56","24","2","2","1","-","-","-","-","-","-"
"3530508015","Chácara Bela Vista - Mococa (SP)","Total","Total","19","-","4","7","6","1","-","-","-","1","-","-","-","-","-"
"3530508016","Conjunto Habitacional Doutor Gilberto Rossetti - Mococa (SP)","Total","Total","1740","133","328","479","412","215","89","41","26","9","1","6","1","-","-"
"3530508017","Vila Santa Rosa - Mococa (SP)","Total","Total","2231","257","507","566","457","236","113","40","24","10","12","5","1","1","2"
"3530508018","Gatolândia - Mococa (SP)","Total","Total","467","50","92","120","94","61","30","8","5","3","2","1","1","-","-"
"3530508019","Distrito Industrial II - Mococa (SP)","Total","Total","10","2","1","2","2","1","2","-","-","-","-","-","-","-","-"
"3530508020","Jardim Primavera - Mococa (SP)","Total","Total","208","24","45","54","41","27","7","3","4","2","1","-","-","-","-"
"3530508021","Jardim Morro Azul - Mococa (SP)","Total","Total","239","7","70","65","66","24","5","1","-","-","-","1","-","-","-"
"3530508022","Vila Lambari - Mococa (SP)","Total","Total","435","75","121","94","89","31","14","6","2","2","-","-","-","1","-"
"3530508023","Vila Mariana - Mococa (SP)","Total","Total","459","76","129","141","71","31","10","1","-","-","-","-","-","-","-"
"3530508024","Cecap - Mococa (SP)","Total","Total","258","34","71","70","43","31","3","5","1","-","-","-","-","-","-"
"3530508025","Jardim Alvorada - Mococa (SP)","Total","Total","624","61","133","168","160","70","17","10","1","2","2","-","-","-","-"
"3530508026","Conjunto Habitacional Doutor Gabriel do O - Mococa (SP)","Total","Total","537","55","120","157","108","53","28","10","5","-","1","-","-","-","-"
"3530508027","Centro - Mococa (SP)","Total","Total","888","226","249","188","139","60","16","5","3","1","1","-","-","-","-"
"3530508028","Conjunto Habitacional Nene Pereira Lima - Mococa (SP)","Total","Total","538","28","90","141","152","69","28","15","8","2","2","-","1","1","1"
"3530508029","Jardim São Luiz - Mococa (SP)","Total","Total","132","14","35","33","42","8","-","-","-","-","-","-","-","-","-"
"3530508030","Jardim Santa Maria - Mococa (SP)","Total","Total","191","10","40","57","65","15","3","1","-","-","-","-","-","-","-"
"3530508031","Conjunto Habitacional Ary Estevão - Mococa (SP)","Total","Total","78","4","14","27","18","7","5","3","-","-","-","-","-","-","-"
"3530508032","Chácaras do Vale - Mococa (SP)","Total","Total","53","5","19","12","9","5","1","1","-","1","-","-","-","-","-"
"3533403001","Região Administrativa 01 - Nova Odessa (SP)","Total","Total","198","27","64","52","32","11","3","4","4","1","-","-","-","-","-"
"3533403002","Região Administrativa 02 - Nova Odessa (SP)","Total","Total","48","3","11","15","9","5","4","1","-","-","-","-","-","-","-"
"3533403003","Região Administrativa 03 - Nova Odessa (SP)","Total","Total","525","32","87","149","142","69","32","8","4","1","-","1","-","-","-"
"3533403004","Região Administrativa 04 - Nova Odessa (SP)","Total","Total","38","1","13","8","10","4","2","-","-","-","-","-","-","-","-"
"3533403005","Região Administrativa 05 - Nova Odessa (SP)","Total","Total","748","55","141","228","201","76","31","13","2","-","-","1","-","-","-"
"3533403006","Região Administrativa 06 - Nova Odessa (SP)","Total","Total","1891","133","360","484","556","225","80","33","8","5","4","3","-","-","-"
"3533403007","Região Administrativa 07 - Nova Odessa (SP)","Total","Total","664","40","122","211","183","71","21","12","2","1","1","-","-","-","-"
"3533403008","Região Administrativa 08 - Nova Odessa (SP)","Total","Total","1961","160","480","552","449","205","71","30","12","2","-","-","-","-","-"
"3533403009","Região Administrativa 09 - Nova Odessa (SP)","Total","Total","770","81","204","215","158","69","29","7","3","3","1","-","-","-","-"
"3533403010","Região Administrativa 10 - Nova Odessa (SP)","Total","Total","2946","412","831","783","576","241","69","18","10","3","1","1","1","-","-"
"3533403011","Região Administrativa 11 - Nova Odessa (SP)","Total","Total","1013","120","249","257","241","82","41","17","3","-","1","1","1","-","-"
"3533403012","Região Administrativa 12 - Nova Odessa (SP)","Total","Total","507","48","113","134","129","58","16","7","1","1","-","-","-","-","-"
"3533403013","Região Administrativa 13 - Nova Odessa (SP)","Total","Total","336","29","68","75","87","40","24","8","3","1","-","-","-","-","1"
"3533403014","Região Administrativa 14 - Nova Odessa (SP)","Total","Total","828","100","182","245","192","64","30","12","2","1","-","-","-","-","-"
"3533403015","Região Administrativa 15 - Nova Odessa (SP)","Total","Total","1294","115","310","312","298","154","68","17","10","4","1","3","1","-","1"
"3533403016","Região Administrativa 16 - Nova Odessa (SP)","Total","Total","1639","130","382","436","446","159","49","19","11","4","1","1","1","-","-"
"3533403017","Região Administrativa 17 - Nova Odessa (SP)","Total","Total","157","15","44","39","22","21","10","4","1","1","-","-","-","-","-"
"3534401001","Jardim das Flores - Osasco (SP)","Total","Total","3355","382","782","940","761","311","109","33","20","9","5","1","1","-","1"
"3534401002","Km 18 - Osasco (SP)","Total","Total","4042","531","1046","1021","861","359","132","51","23","10","5","2","-","-","1"
"3534401003","Centro - Osasco (SP)","Total","Total","4104","709","1221","1066","766","212","92","25","7","1","3","1","-","-","1"
"3534401004","Vila Osasco - Osasco (SP)","Total","Total","3539","538","901","980","720","261","93","28","8","9","-","-","-","-","1"
"3534401005","Industrial Centro - Osasco (SP)","Total","Total","9","-","1","2","2","3","-","1","-","-","-","-","-","-","-"
"3534401006","Cipava - Osasco (SP)","Total","Total","3076","376","699","783","677","312","118","51","27","18","6","2","4","1","2"
"3534401007","Vila Yolanda - Osasco (SP)","Total","Total","4642","584","1126","1211","987","438","161","79","25","14","3","3","2","3","6"
"3534401008","Pestana - Osasco (SP)","Total","Total","4180","499","988","1097","914","421","155","48","26","16","7","4","2","1","2"
"3534401009","Setor Militar - Osasco (SP)","Total","Total","69","6","10","18","10","9","7","5","2","1","-","-","1","-","-"
"3534401010","Bonfim - Osasco (SP)","Total","Total","467","54","117","122","100","43","13","11","4","-","3","-","-","-","-"
"3534401011","Presidente Altino - Osasco (SP)","Total","Total","3114","445","782","837","638","272","87","27","12","10","2","1","-","1","-"
"3534401012","Industrial Autonomistas - Osasco (SP)","Total","Total","2462","337","751","763","473","103","25","8","-","1","1","-","-","-","-"
"3534401013","Parque Continental - Osasco (SP)","Total","Total","144","8","52","36","32","14","2","-","-","-","-","-","-","-","-"
"3534401014","Vila Campesina - Osasco (SP)","Total","Total","864","101","241","234","199","65","13","8","-","2","-","-","1","-","-"
"3534401015","Cidade de Deus - Osasco (SP)","Total","Total","100","12","26","23","25","11","1","1","-","1","-","-","-","-","-"
"3534401016","Piratininga - Osasco (SP)","Total","Total","3856","486","836","1006","843","386","164","75","35","14","8","1","-","-","2"
"3534401017","Rochale - Osasco (SP)","Total","Total","8380","833","1665","2272","1898","949","437","186","70","33","20","9","4","2","2"
"3534401018","Vila Yara - Osasco (SP)","Total","Total","3248","431","981","847","681","202","55","24","10","5","7","2","1","-","2"
"3534401019","Bela Vista - Osasco (SP)","Total","Total","4264","581","1065","1101","883","393","140","63","23","7","6","2","-","-","-"
"3534401020","Jardim Roberto - Osasco (SP)","Total","Total","5824","580","1295","1511","1307","659","248","105","56","27","14","7","3","6","6"
"3534401021","Iapi - Osasco (SP)","Total","Total","4336","477","1036","1227","999","356","149","47","24","11","1","4","2","1","2"
"3534401022","Ayrosa - Osasco (SP)","Total","Total","7042","738","1659","1922","1595","708","260","95","38","15","3","4","2","1","2"
"3534401023","Industrial Remédios - Osasco (SP)","Total","Total","749","76","172","229","164","74","20","8","2","2","1","1","-","-","-"
"3534401025","Adalgisa - Osasco (SP)","Total","Total","1637","97","332","453","505","169","50","16","8","4","1","1","-","-","1"
"3534401026","Umuarama - Osasco (SP)","Total","Total","1569","200","364","373","376","166","55","20","6","3","4","1","-","-","1"
"3534401027","Cidade das Flores - Osasco (SP)","Total","Total","2906","235","681","849","738","241","95","34","17","7","5","4","-","-","-"
"3534401028","Vila Militar - Osasco (SP)","Total","Total","81","4","23","26","18","10","-","-","-","-","-","-","-","-","-"
"3534401029","Castelo Branco - Osasco (SP)","Total","Total","1458","135","248","396","332","174","99","37","11","9","12","2","1","-","2"
"3534401030","Remédios - Osasco (SP)","Total","Total","1737","235","431","447","336","167","66","32","14","2","4","1","-","2","-"
"3534401031","Santo Antônio - Osasco (SP)","Total","Total","3265","280","655","812","804","403","174","60","32","21","11","2","2","4","5"
"3534401032","Jardim Elvira - Osasco (SP)","Total","Total","3311","400","718","886","711","353","137","54","24","14","5","5","-","2","2"
"3534401033","Aliança - Osasco (SP)","Total","Total","5465","554","1048","1385","1302","667","279","127","60","22","12","5","2","1","1"
"3534401034","Jardim D'Abril - Osasco (SP)","Total","Total","4566","554","1074","1232","1021","411","159","62","27","12","4","2","3","-","5"
"3534401035","Jaguaribe - Osasco (SP)","Total","Total","6249","694","1511","1724","1434","524","218","85","31","15","8","4","1","-","-"
"3534401036","São Pedro - Osasco (SP)","Total","Total","5152","578","1123","1374","1150","534","209","111","38","21","9","4","-","-","1"
"3534401037","Quintauna - Osasco (SP)","Total","Total","2808","315","705","751","632","267","85","31","10","4","3","1","3","-","1"
"3534401038","Munhoz Júnior - Osasco (SP)","Total","Total","8617","841","1676","2222","1996","1043","445","197","106","48","17","17","8","1","-"
"3534401039","Industrial Mazzei - Osasco (SP)","Total","Total","787","72","170","182","216","82","40","13","7","2","2","-","1","-","-"
"3534401040","Mutinga - Osasco (SP)","Total","Total","3629","380","768","1003","830","390","155","52","31","12","2","5","1","-","-"
"3534401041","Padroeira - Osasco (SP)","Total","Total","7427","682","1540","1903","1688","899","411","155","76","40","14","9","3","3","4"
"3534401042","Helena Maria - Osasco (SP)","Total","Total","6733","773","1473","1798","1490","722","284","114","46","19","8","3","3","-","-"
"3534401043","Baronesa - Osasco (SP)","Total","Total","4027","425","845","1115","872","451","184","76","34","12","7","4","-","-","2"
"3534401044","Vila Menk - Osasco (SP)","Total","Total","6965","642","1422","1940","1586","809","330","118","64","19","13","9","8","1","4"
"3534401045","Bussocaba - Osasco (SP)","Total","Total","3383","341","670","851","794","402","166","71","35","21","17","5","3","1","6"
"3534401046","Veloso - Osasco (SP)","Total","Total","9083","882","1833","2525","2144","974","431","171","61","30","18","4","8","-","2"
"3534401047","Bandeiras - Osasco (SP)","Total","Total","5616","441","1080","1589","1291","707","267","124","53","28","16","6","7","3","4"
"3534401048","Portal D'Oeste - Osasco (SP)","Total","Total","3054","217","589","876","737","373","140","63","28","17","9","3","1","1","-"
"3534401049","Industrial Anhanguera - Osasco (SP)","Total","Total","1566","127","263","417","397","199","86","35","19","11","3","7","2","-","-"
"3534401050","City Bussocaba - Osasco (SP)","Total","Total","777","42","111","227","219","111","42","14","6","3","1","1","-","-","-"
"3534401051","Jardim Novo Osasco - Osasco (SP)","Total","Total","4934","488","1034","1279","1185","567","223","79","37","25","9","4","2","2","-"
"3534401052","Bonança - Osasco (SP)","Total","Total","3928","330","664","1028","987","496","235","107","37","21","10","5","5","3","-"
"3534401053","Platina - Osasco (SP)","Total","Total","733","71","149","189","170","89","37","13","6","4","3","2","-","-","-"
"3534401054","Metalúrgicos - Osasco (SP)","Total","Total","2002","176","388","565","521","222","85","25","9","3","6","1","-","-","1"
"3534401055","Paiva Ramos - Osasco (SP)","Total","Total","433","41","67","105","99","67","29","12","5","4","2","2","-","-","-"
"3534401056","Três Montanhas - Osasco (SP)","Total","Total","565","69","119","142","125","65","33","7","3","2","-","-","-","-","-"
"3534401057","Jardim Conceição - Osasco (SP)","Total","Total","9054","774","1809","2413","2115","1082","478","188","98","40","38","9","5","2","3"
"3534401058","Santa Fé - Osasco (SP)","Total","Total","298","27","64","77","72","33","14","7","2","1","1","-","-","-","-"
"3534401060","Santa Maria - Osasco (SP)","Total","Total","6213","396","1035","1659","1645","875","338","151","67","24","12","3","4","2","2"
"3534807001","Industrial - Ouro Verde (SP)","Total","Total","307","46","82","87","60","22","8","-","1","-","-","1","-","-","-"
"3534807002","Primavera - Ouro Verde (SP)","Total","Total","591","73","130","172","144","44","16","7","3","1","-","1","-","-","-"
"3534807003","Nova Esperança - Ouro Verde (SP)","Total","Total","799","108","204","206","155","81","26","9","6","3","-","-","1","-","-"
"3534807004","Paraíso - Ouro Verde (SP)","Total","Total","496","72","138","131","94","44","9","4","3","-","-","-","-","-","1"
"3534807005","Centro - Ouro Verde (SP)","Total","Total","185","29","53","47","38","15","1","2","-","-","-","-","-","-","-"
"3536505001","Nova Paulínia - Paulínia (SP)","Total","Total","371","54","124","95","58","33","7","-","-","-","-","-","-","-","-"
"3536505002","Jardim de Itapoan - Paulínia (SP)","Total","Total","298","17","77","69","89","34","9","2","1","-","-","-","-","-","-"
"3536505003","Jardim Vista Alegre - Paulínia (SP)","Total","Total","390","47","104","103","94","27","14","-","1","-","-","-","-","-","-"
"3536505004","Jardim dos Calegaris - Paulínia (SP)","Total","Total","500","53","106","139","125","51","16","7","1","1","-","-","-","-","1"
"3536505005","Jardim Fortaleza - Paulínia (SP)","Total","Total","424","43","100","98","117","42","18","4","1","-","1","-","-","-","-"
"3536505006","Santa Cecília - Paulínia (SP)","Total","Total","495","54","121","128","98","54","22","8","4","2","3","-","-","1","-"
"3536505007","Vila Bressani - Paulínia (SP)","Total","Total","438","42","103","122","108","46","11","3","1","2","-","-","-","-","-"
"3536505008","Vila Presidente Médici - Paulínia (SP)","Total","Total","264","34","66","71","52","21","12","4","2","1","-","1","-","-","-"
"3536505009","Vila José Paulino Nogueira - Paulínia (SP)","Total","Total","421","39","110","93","99","39","19","7","10","1","2","1","-","1","-"
"3536505010","Vila Monte Alegre - Paulínia (SP)","Total","Total","2971","221","603","810","790","330","129","54","18","9","4","1","2","-","-"
"3536505011","Jardim N. S. Aparecida - Paulínia (SP)","Total","Total","153","8","24","49","53","14","2","3","-","-","-","-","-","-","-"
"3536505012","Santa Terezinha - Paulínia (SP)","Total","Total","545","78","128","142","114","52","20","5","5","-","1","-","-","-","-"
"3536505014","Poço Fundo - Paulínia (SP)","Total","Total","10","3","2","2","2","1","-","-","-","-","-","-","-","-","-"
"3536505015","Bela Vista - Paulínia (SP)","Total","Total","166","16","35","46","40","19","7","1","1","-","-","1","-","-","-"
"3536505016","Jardim Planalto - Paulínia (SP)","Total","Total","1536","130","290","395","387","194","75","32","21","7","2","-","-","-","3"
"3536505017","João Aranha - Paulínia (SP)","Total","Total","4409","359","925","1215","1128","463","170","96","32","13","4","3","-","-","1"
"3536505018","Balneário Tropical - Paulínia (SP)","Total","Total","46","4","10","7","13","6","5","-","-","-","-","1","-","-","-"
"3536505019","Nova Veneza - Paulínia (SP)","Total","Total","434","34","78","134","101","52","23","7","4","1","-","-","-","-","-"
"3536505020","Belvedere do Lago - Paulínia (SP)","Total","Total","8","1","-","2","2","2","-","1","-","-","-","-","-","-","-"
"3536505021","Jardim Itapoan - Paulínia (SP)","Total","Total","590","57","145","143","156","52","21","7","4","3","1","1","-","-","-"
"3536505022","Alto Pinheiros - Paulínia (SP)","Total","Total","1547","109","288","379","387","217","95","37","18","8","6","3","-","-","-"
"3536505023","Dona Edith de Campos Favaro - Paulínia (SP)","Total","Total","742","55","126","186","168","100","53","27","15","5","3","3","-","-","1"
"3536505024","São Luiz - Paulínia (SP)","Total","Total","258","9","51","92","65","26","11","2","2","-","-","-","-","-","-"
"3536505025","São Domingos - Paulínia (SP)","Total","Total","28","3","8","5","4","3","5","-","-","-","-","-","-","-","-"
"3536505026","Saltinho - Paulínia (SP)","Total","Total","554","52","94","123","126","78","44","15","13","4","2","-","2","1","-"
"3536505027","Jardim América - Paulínia (SP)","Total","Total","271","13","56","73","88","27","8","2","2","1","1","-","-","-","-"
"3536505028","Parque da Figueira - Paulínia (SP)","Total","Total","103","9","22","28","25","13","3","2","1","-","-","-","-","-","-"
"3536505029","Jardim Harmonia - Paulínia (SP)","Total","Total","6","1","-","2","2","-","-","1","-","-","-","-","-","-","-"
"3536505030","Boa Esperança - Paulínia (SP)","Total","Total","66","5","7","19","21","12","1","-","-","-","-","-","-","-","1"
"3536505031","Bonfim - Paulínia (SP)","Total","Total","71","5","12","18","16","7","7","2","3","1","-","-","-","-","-"
"3536505032","Jardim Ypê - Paulínia (SP)","Total","Total","371","48","110","105","76","20","9","1","2","-","-","-","-","-","-"
"3536505033","Betel - Paulínia (SP)","Total","Total","1244","82","274","343","385","104","41","10","4","-","1","-","-","-","-"
"3536505034","Morumbi - Paulínia (SP)","Total","Total","594","56","171","149","154","39","14","3","6","-","1","-","1","-","-"
"3536505035","Cascata - Paulínia (SP)","Total","Total","12","2","1","4","4","-","-","1","-","-","-","-","-","-","-"
"3536505036","Parque Brasil 500 - Paulínia (SP)","Total","Total","628","28","96","216","197","74","11","4","1","1","-","-","-","-","-"
"3536505037","Parque Bom Retiro - Paulínia (SP)","Total","Total","2656","198","484","754","700","315","115","51","23","9","4","-","2","1","-"
"3536505038","São Bento - Paulínia (SP)","Total","Total","54","3","11","18","13","4","3","2","-","-","-","-","-","-","-"
"3536505039","Jardim Flamboyant - Paulínia (SP)","Total","Total","548","49","104","148","129","61","29","13","3","5","3","3","-","-","1"
"3538709001","Centro - Piracicaba (SP)","Total","Total","5331","1380","1698","1199","711","221","79","24","12","4","1","-","-","-","2"
"3538709002","Cidade Alta - Piracicaba (SP)","Total","Total","3652","822","1160","843","544","185","59","22","10","4","3","-","-","-","-"
"3538709003","Cidade Jardim - Piracicaba (SP)","Total","Total","279","42","86","70","53","20","5","1","2","-","-","-","-","-","-"
"3538709004","Clube de Campo - Piracicaba (SP)","Total","Total","207","119","55","14","17","2","-","-","-","-","-","-","-","-","-"
"3538709005","Higienópolis - Piracicaba (SP)","Total","Total","403","69","104","110","70","30","8","6","1","1","1","-","3","-","-"
"3538709006","Jardim Elite - Piracicaba (SP)","Total","Total","3045","546","1019","777","496","157","34","8","4","4","-","-","-","-","-"
"3538709007","Nova América - Piracicaba (SP)","Total","Total","1630","213","483","449","307","104","49","13","9","2","1","-","-","-","-"
"3538709008","Piracicamirim - Piracicaba (SP)","Total","Total","2083","250","506","588","468","175","59","19","10","3","2","1","-","-","2"
"3538709009","Jardim Caxambú - Piracicaba (SP)","Total","Total","719","71","197","226","150","59","9","1","5","1","-","-","-","-","-"
"3538709010","Vila Monteiro - Piracicaba (SP)","Total","Total","2187","349","622","588","398","148","39","17","13","6","5","-","1","-","1"
"3538709011","Vila Independência - Piracicaba (SP)","Total","Total","1527","350","455","340","248","86","24","16","7","1","-","-","-","-","-"
"3538709012","São Judas - Piracicaba (SP)","Total","Total","338","62","100","101","53","18","2","1","-","1","-","-","-","-","-"
"3538709013","São Dimas - Piracicaba (SP)","Total","Total","1480","287","458","344","257","88","28","11","6","-","1","-","-","-","-"
"3538709014","Agronomia - Piracicaba (SP)","Total","Total","13","-","3","3","3","3","1","-","-","-","-","-","-","-","-"
"3538709015","Santa Cecília - Piracicaba (SP)","Total","Total","896","89","227","268","221","59","23","6","-","2","-","-","-","-","1"
"3538709016","Abaeté - Piracicaba (SP)","Total","Total","193","13","53","47","56","14","9","1","-","-","-","-","-","-","-"
